"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 06/01/2020";
"Período Solicitado de 01/01/2020 até 31/01/2020";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Reativa C (kVArh)";"Reativa G (kVArh)";"Qualidade";"Origem";
"EMBALATEC";"SPEBITENTR101 (L)";21/01/2020;21;255,165;0,000;88,265;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";21/01/2020;22;250,781;0,000;83,298;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";21/01/2020;23;254,344;0,000;87,354;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";21/01/2020;24;255,662;0,000;87,488;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;1;251,683;0,000;84,060;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;2;248,351;0,000;80,948;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;3;246,928;0,000;81,260;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;4;249,445;0,000;82,198;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;5;250,366;0,000;86,978;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;6;247,309;0,000;82,732;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;7;247,071;0,000;82,813;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;8;248,584;0,000;83,614;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;9;243,566;0,000;79,271;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;10;243,087;0,000;79,906;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;11;244,721;0,000;81,873;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;12;245,493;0,000;81,437;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;13;244,746;0,000;82,186;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;14;244,565;0,000;82,840;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;15;241,889;0,000;83,093;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;16;243,886;0,000;85,492;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;17;244,363;0,000;85,659;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;18;240,825;0,000;81,364;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;19;248,740;0,000;85,438;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;20;253,452;0,000;89,252;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;21;249,245;0,000;82,439;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;22;251,314;0,000;86,368;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;23;251,199;0,000;88,653;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";22/01/2020;24;250,969;0,000;87,376;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;1;251,922;0,000;87,878;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;2;250,710;0,000;86,115;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;3;246,466;0,000;83,883;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;4;232,415;0,000;64,642;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;5;232,927;0,000;64,482;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;6;224,484;0,000;54,447;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;7;601,460;0,000;388,735;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;8;691,415;0,000;473,434;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;9;691,258;0,000;464,069;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;10;650,631;0,000;426,105;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;11;272,018;0,000;75,325;4,607;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;12;494,868;0,000;266,333;0,023;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;13;601,328;0,000;376,742;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;14;582,487;0,000;362,800;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;15;565,537;0,000;333,331;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;16;518,317;0,000;291,334;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;17;576,576;0,000;379,005;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;18;610,612;0,000;391,036;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;19;599,560;0,000;368,108;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;20;239,700;0,000;44,605;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;21;588,687;0,000;355,650;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;22;618,306;0,000;376,842;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;23;625,816;0,000;391,517;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";23/01/2020;24;493,722;0,000;265,417;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;1;311,929;0,000;104,168;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;2;239,353;0,000;64,614;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;3;230,621;0,000;54,444;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;4;235,810;0,000;63,180;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;5;236,500;0,000;63,676;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;6;226,529;0,000;52,682;0,013;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;7;218,149;0,000;48,744;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;8;225,675;0,000;57,850;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;9;220,991;0,000;49,328;0,053;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;10;221,891;0,000;51,571;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;11;227,763;0,000;58,198;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;12;220,253;0,000;50,238;0,052;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;13;213,159;0,000;46,463;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;14;220,291;0,000;52,202;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;15;220,589;0,000;50,315;0,070;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;16;219,269;0,000;49,654;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;17;220,846;0,000;49,782;0,366;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;18;150,332;0,000;0,026;32,402;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;19;143,682;0,000;0,000;38,041;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;20;151,642;0,000;0,000;31,922;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;21;149,275;0,000;0,000;34,608;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;22;148,135;0,000;0,000;37,265;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;23;149,957;0,000;0,000;35,667;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";24/01/2020;24;151,337;0,000;0,000;34,758;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;1;143,098;0,000;0,000;41,845;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;2;153,071;0,000;0,000;29,915;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;3;151,928;0,000;0,000;32,980;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;4;149,822;0,000;0,000;36,960;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;5;152,885;0,000;0,000;32,566;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;6;150,323;0,000;0,000;34,298;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;7;140,083;0,000;0,000;43,816;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;8;143,496;0,000;0,000;39,035;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;9;144,284;0,000;0,000;38,052;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;10;147,009;0,000;0,000;39,293;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;11;146,989;0,000;0,000;34,333;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;12;143,954;0,000;0,000;38,555;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;13;139,545;0,000;0,000;43,077;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;14;147,104;0,000;0,000;30,718;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;15;145,129;0,000;0,000;33,304;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;16;142,981;0,000;0,002;36,843;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;17;143,155;0,000;0,000;36,068;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;18;141,432;0,000;0,000;35,641;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;19;139,284;0,000;0,000;40,905;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;20;147,054;0,000;0,000;30,734;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;21;147,854;0,000;0,000;29,618;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;22;143,994;0,000;0,000;35,366;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;23;111,115;0,000;0,000;71,370;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";25/01/2020;24;76,702;0,000;0,000;101,599;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;1;20,315;0,000;0,000;127,928;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;2;20,457;0,000;0,000;129,219;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;3;20,749;0,000;0,000;129,058;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;4;20,204;0,000;0,000;129,282;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;5;20,683;0,000;0,000;128,823;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;6;20,651;0,000;0,000;129,037;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;7;343,994;0,000;116,552;11,330;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;8;392,214;0,000;150,212;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;9;395,943;0,000;157,969;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;10;490,617;0,000;217,930;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;11;227,617;0,000;16,295;9,611;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;12;503,983;0,000;279,509;0,060;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;13;576,429;0,000;326,943;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;14;539,782;0,000;297,884;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;15;502,446;0,000;243,411;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;16;416,234;0,000;197,850;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;17;483,509;0,000;235,638;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;18;516,036;0,000;247,833;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;19;459,310;0,000;206,821;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;20;244,369;0,000;30,795;0,115;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;21;430,389;0,000;189,177;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;22;549,467;0,000;276,333;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;23;584,404;0,000;302,687;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";26/01/2020;24;552,318;0,000;274,173;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;1;319,266;0,000;94,346;2,709;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;2;176,558;0,000;3,091;2,407;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;3;173,703;0,000;2,024;6,020;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;4;173,943;0,000;1,865;5,065;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;5;174,714;0,000;1,728;5,502;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;6;168,779;0,000;0,847;9,076;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;7;482,930;0,000;260,715;0,939;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;8;666,202;0,000;414,960;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;9;651,875;0,000;396,942;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;10;607,117;0,000;371,727;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;11;254,175;0,000;68,867;16,153;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;12;454,734;0,000;243,495;0,103;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;13;590,177;0,000;361,469;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;14;592,955;0,000;354,167;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;15;553,827;0,000;309,048;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;16;465,220;0,000;262,279;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;17;559,764;0,000;370,808;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;18;627,907;0,000;430,046;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;19;639,025;0,000;419,785;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;20;281,972;0,000;59,800;0,042;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;21;617,521;0,000;384,241;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;22;581,607;0,000;343,756;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;23;215,468;0,000;36,854;0,107;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";27/01/2020;24;214,293;0,000;28,830;0,073;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;1;214,167;0,000;42,128;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;2;211,702;0,000;29,392;0,196;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;3;212,142;0,000;28,058;0,417;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;4;217,340;0,000;33,403;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;5;215,190;0,000;34,068;0,115;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;6;208,675;0,000;29,375;0,593;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;7;218,118;0,000;77,040;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;8;214,306;0,000;91,361;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;9;202,906;0,000;44,469;0,653;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;10;510,127;0,000;337,932;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;11;605,259;0,000;388,972;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;12;590,476;0,000;370,545;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;13;565,635;0,000;347,525;0,065;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;14;234,716;0,000;35,199;0,218;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;15;550,213;0,000;358,123;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;16;578,943;0,000;377,440;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;17;587,062;0,000;386,401;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;18;435,485;0,000;220,364;2,906;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;19;192,634;0,000;0,108;13,756;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;20;191,131;0,000;0,201;14,829;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;21;186,933;0,000;6,229;4,755;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;22;189,327;0,000;14,229;1,161;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;23;189,640;0,000;9,989;2,827;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";28/01/2020;24;190,151;0,000;9,802;1,052;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;1;192,721;0,000;9,100;0,314;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;2;192,018;0,000;12,749;1,980;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;3;193,568;0,000;22,446;0,754;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;4;172,808;0,000;20,540;0,973;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;5;190,968;0,000;32,184;0,111;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;6;191,894;0,000;26,289;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;7;187,995;0,000;31,850;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;8;181,159;0,000;25,199;1,010;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;9;182,587;0,000;26,718;0,427;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;10;181,428;0,000;26,040;0,010;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;11;177,387;0,000;24,363;1,781;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;12;178,060;0,000;25,057;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;13;178,674;0,000;25,520;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;14;176,735;0,000;24,319;1,539;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;15;176,740;0,000;22,232;0,201;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;16;177,419;0,000;23,880;0,019;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;17;175,691;0,000;23,383;3,043;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;18;182,127;0,000;27,797;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;19;185,424;0,000;20,965;0,352;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;20;187,788;0,000;20,277;0,767;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;21;192,467;0,000;33,139;0,017;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;22;192,696;0,000;30,389;0,017;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;23;184,854;0,000;27,025;0,570;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";29/01/2020;24;184,855;0,000;26,277;0,749;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";30/01/2020;1;189,302;0,000;17,388;0,047;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";30/01/2020;2;189,963;0,000;18,172;0,333;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";30/01/2020;3;180,821;0,000;19,049;2,482;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";30/01/2020;4;183,354;0,000;27,009;0,241;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";30/01/2020;5;185,619;0,000;29,053;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";30/01/2020;6;177,752;0,000;23,369;1,560;"Completo";"COLETA DIÁRIA";
"EMBALATEC";"SPEBITENTR101 (L)";30/01/2020;7;484,898;0,000;308,182;0,000;"Completo";"COLETA DIÁRIA";
