"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 06/01/2020";
"Período Solicitado de 01/01/2020 até 31/01/2020";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Reativa C (kVArh)";"Reativa G (kVArh)";"Qualidade";"Origem";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;5;6,476;0,000;7,872;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;6;10,050;0,000;10,592;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;7;109,446;0,000;101,130;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;8;124,562;0,000;112,640;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;9;121,179;0,000;107,526;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;10;133,139;0,000;119,867;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;11;101,025;0,000;73,912;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;12;119,516;0,000;99,883;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;13;124,106;0,000;111,433;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;14;94,292;0,000;85,254;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;15;100,041;0,000;85,888;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;16;101,563;0,000;87,368;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;17;111,317;0,000;96,336;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;18;103,403;0,000;86,491;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;19;101,500;0,000;91,861;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;20;97,189;0,000;80,279;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;21;90,948;0,000;75,605;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;22;95,537;0,000;87,701;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;23;96,889;0,000;86,474;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";23/01/2020;24;93,629;0,000;81,246;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;1;57,444;0,000;46,844;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;2;5,163;0,000;7,246;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;3;5,118;0,000;7,586;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;4;4,913;0,000;7,342;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;5;5,598;0,000;7,295;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;6;14,311;0,000;11,280;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;7;97,866;0,000;86,492;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;8;121,407;0,000;112,225;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;9;119,639;0,000;110,353;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;10;123,182;0,000;115,104;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;11;105,200;0,000;101,674;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;12;110,619;0,000;100,906;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;13;114,556;0,000;109,717;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;14;110,320;0,000;114,588;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;15;100,719;0,000;102,748;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;16;5,627;0,000;9,197;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;17;5,494;0,000;9,198;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;18;5,120;0,000;9,362;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;19;4,759;0,000;9,370;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;20;4,655;0,000;8,511;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;21;4,344;0,000;9,459;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;22;3,923;0,000;8,929;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;23;3,745;0,000;8,762;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";24/01/2020;24;3,484;0,000;8,477;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;1;3,447;0,000;8,591;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;2;3,246;0,000;8,465;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;3;3,261;0,000;8,431;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;4;3,354;0,000;8,764;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;5;3,476;0,000;8,362;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;6;3,449;0,000;8,613;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;7;3,947;0,000;8,262;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;8;4,340;0,000;7,996;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;9;4,747;0,000;8,142;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;10;4,782;0,000;8,109;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;11;4,880;0,000;8,554;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;12;4,796;0,000;8,477;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;13;5,049;0,000;8,812;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;14;5,153;0,000;8,666;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;15;5,311;0,000;8,910;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;16;5,571;0,000;8,841;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;17;5,484;0,000;8,697;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;18;5,560;0,000;8,702;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;19;4,742;0,000;8,512;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;20;5,715;0,000;8,104;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;21;6,102;0,000;7,848;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;22;6,228;0,000;7,986;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;23;6,119;0,000;7,917;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";25/01/2020;24;5,943;0,000;7,983;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;1;5,668;0,000;7,835;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;2;5,635;0,000;7,959;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;3;5,509;0,000;7,798;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;4;5,283;0,000;7,208;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;5;5,683;0,000;7,293;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;6;8,302;0,000;9,003;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;7;101,100;0,000;93,770;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;8;125,367;0,000;113,058;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;9;126,020;0,000;109,134;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;10;124,218;0,000;102,060;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;11;87,302;0,000;55,267;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;12;95,535;0,000;65,773;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;13;101,900;0,000;80,072;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;14;98,081;0,000;70,298;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;15;110,176;0,000;85,733;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;16;106,737;0,000;84,295;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;17;109,657;0,000;88,924;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;18;112,321;0,000;91,206;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;19;104,685;0,000;87,773;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;20;85,861;0,000;60,510;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;21;104,191;0,000;82,367;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;22;106,331;0,000;91,314;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;23;102,374;0,000;91,593;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";26/01/2020;24;101,631;0,000;86,273;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;1;69,458;0,000;52,094;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;2;7,542;0,000;8,017;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;3;6,165;0,000;8,647;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;4;5,323;0,000;8,481;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;5;8,131;0,000;7,929;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;6;9,592;0,000;8,331;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;7;110,354;0,000;97,641;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;8;74,406;0,000;61,947;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;9;108,130;0,000;88,215;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;10;116,412;0,000;89,325;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;11;94,214;0,000;59,295;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;12;102,688;0,000;78,865;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;13;112,199;0,000;88,272;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;14;112,167;0,000;89,882;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;15;113,522;0,000;85,743;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;16;100,582;0,000;79,062;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;17;104,621;0,000;80,581;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;18;108,766;0,000;88,540;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;19;100,979;0,000;86,819;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;20;84,938;0,000;61,334;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;21;87,622;0,000;65,184;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;22;96,440;0,000;80,042;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;23;105,477;0,000;83,170;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";27/01/2020;24;84,052;0,000;59,070;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;1;57,869;0,000;38,308;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;2;9,690;0,000;7,273;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;3;7,512;0,000;7,495;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;4;7,468;0,000;7,527;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;5;7,389;0,000;7,326;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;6;12,654;0,000;10,621;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;7;98,390;0,000;88,903;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;8;113,550;0,000;105,254;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;9;111,290;0,000;100,661;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;10;111,878;0,000;99,348;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;11;97,184;0,000;85,548;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;12;107,074;0,000;89,549;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;13;112,490;0,000;100,948;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;14;106,000;0,000;97,528;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;15;96,783;0,000;83,897;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;16;18,008;0,000;10,599;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;17;17,231;0,000;11,245;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;18;6,010;0,000;8,618;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;19;7,256;0,000;8,673;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;20;8,222;0,000;8,644;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;21;6,569;0,000;8,760;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;22;5,868;0,000;9,396;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;23;6,184;0,000;8,935;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";28/01/2020;24;6,535;0,000;8,728;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;1;5,492;0,000;9,142;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;2;5,249;0,000;9,097;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;3;5,318;0,000;9,217;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;4;5,160;0,000;8,992;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;5;5,618;0,000;8,828;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;6;4,483;0,000;8,386;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;7;4,479;0,000;7,862;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;8;4,641;0,000;7,825;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;9;4,815;0,000;7,820;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;10;5,187;0,000;8,131;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;11;5,127;0,000;7,994;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;12;5,107;0,000;8,016;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;13;5,107;0,000;8,017;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;14;5,176;0,000;8,146;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;15;5,659;0,000;8,307;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;16;5,236;0,000;8,398;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;17;5,176;0,000;8,321;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;18;5,333;0,000;8,446;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;19;5,652;0,000;8,786;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;20;7,392;0,000;7,930;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;21;7,677;0,000;8,268;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;22;7,667;0,000;8,308;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;23;7,353;0,000;8,109;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";29/01/2020;24;7,226;0,000;8,190;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;1;7,126;0,000;8,035;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;2;7,080;0,000;7,686;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;3;6,827;0,000;7,796;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;4;6,494;0,000;7,621;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;5;6,606;0,000;7,458;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;6;8,203;0,000;8,382;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;7;102,204;0,000;90,762;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;8;89,138;0,000;78,521;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;9;102,352;0,000;81,378;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;10;104,473;0,000;85,783;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;11;88,300;0,000;63,688;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;12;99,628;0,000;70,079;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;13;89,165;0,000;69,115;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;14;96,848;0,000;76,676;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;15;93,392;0,000;66,925;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;16;97,665;0,000;72,784;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;17;101,810;0,000;81,213;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;18;105,533;0,000;88,791;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;19;101,741;0,000;87,686;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;20;85,725;0,000;65,555;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;21;86,213;0,000;60,134;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;22;88,537;0,000;69,483;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;23;87,561;0,000;69,572;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";30/01/2020;24;87,723;0,000;73,238;0,000;"Completo";"COLETA DIÁRIA";
"EMBALATEC MOGI";"SPEBMGENTR101 (L)";31/01/2020;1;53,110;0,000;36,507;0,000;"Completo";"COLETA DIÁRIA";
