"Módulo de Análise: Origem de Dados da Coleta";
"Data de solicitação 06/01/2020";
"Período Solicitado de 01/12/2019 até 31/12/2019";
"Agente";"Ponto / Grupo";"Data";"Hora";"Ativa C (kWh)";"Ativa G (kWh)";"Reativa C (kVArh)";"Reativa G (kVArh)";"Qualidade";"Origem";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;8;237,972;0,000;142,632;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;9;255,948;0,000;152,796;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;10;245,364;0,000;139,020;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;11;249,900;0,000;145,656;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;12;275,016;0,000;155,064;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;13;270,480;0,000;154,392;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;14;283,248;0,000;159,012;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;15;282,072;0,000;156,828;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;16;232,512;0,000;122,640;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;17;218,736;0,000;115,164;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;18;238,980;0,000;136,248;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;19;226,296;0,000;124,992;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;20;256,704;0,000;148,848;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;21;178,500;0,000;100,884;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;22;183,288;0,000;104,076;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;23;201,348;0,000;112,308;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";26/12/2019;24;215,544;0,000;129,276;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;1;210,336;0,000;119,700;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;2;201,852;0,000;117,600;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;3;172,704;0,000;101,136;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;4;216,300;0,000;122,556;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;5;218,064;0,000;120,708;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;6;212,772;0,000;110,880;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;7;239,568;0,000;125,328;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;8;240,072;0,000;124,152;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;9;295,680;0,000;152,292;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;10;282,408;0,000;154,392;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;11;275,940;0,000;153,216;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;12;289,968;0,000;154,056;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;13;298,200;0,000;161,532;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;14;342,048;0,000;197,904;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;15;297,360;0,000;163,716;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;16;298,704;0,000;165,564;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;17;301,140;0,000;173,124;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;18;294,084;0,000;160,104;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;19;274,680;0,000;142,380;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;20;289,212;0,000;158,172;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;21;217,392;0,000;122,304;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;22;236,292;0,000;116,088;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;23;268,380;0,000;136,584;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";27/12/2019;24;264,432;0,000;137,676;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;1;273,588;0,000;140,700;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;2;263,424;0,000;138,096;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;3;217,812;0,000;119,616;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;4;223,272;0,000;132,636;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;5;239,904;0,000;139,272;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;6;242,508;0,000;140,700;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;7;291,564;0,000;156,660;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;8;307,524;0,000;165,648;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;9;314,580;0,000;172,116;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;10;335,412;0,000;184,968;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;11;333,144;0,000;185,136;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;12;329,364;0,000;179,844;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;13;296,100;0,000;166,320;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;14;310,548;0,000;175,308;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;15;320,460;0,000;182,280;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;16;318,948;0,000;182,952;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;17;321,132;0,000;185,556;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;18;311,472;0,000;177,492;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;19;279,216;0,000;152,796;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;20;282,240;0,000;159,096;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;21;277,284;0,000;160,524;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;22;283,416;0,000;160,860;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;23;261,324;0,000;159,936;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";28/12/2019;24;254,184;0,000;159,264;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;1;244,524;0,000;152,208;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;2;243,768;0,000;155,484;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;3;242,508;0,000;158,172;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;4;238,560;0,000;153,720;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;5;234,192;0,000;148,932;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;6;239,820;0,000;147,336;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;7;210,252;0,000;130,032;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;8;198,660;0,000;122,892;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;9;176,736;0,000;108,864;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;10;198,156;0,000;120,540;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;11;195,132;0,000;118,356;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;12;197,064;0,000;121,296;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;13;195,552;0,000;125,496;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;14;194,964;0,000;124,320;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;15;184,044;0,000;113,988;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;16;196,140;0,000;126,924;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;17;168,336;0,000;113,064;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;18;196,140;0,000;129,444;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;19;190,344;0,000;118,272;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;20;200,424;0,000;123,816;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;21;201,516;0,000;128,100;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;22;199,164;0,000;125,748;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;23;187,572;0,000;120,876;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";29/12/2019;24;202,020;0,000;129,948;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;1;195,300;0,000;128,436;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;2;198,156;0,000;126,924;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;3;201,012;0,000;129,360;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;4;203,868;0,000;131,376;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;5;198,072;0,000;128,016;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;6;199,752;0,000;133,560;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;7;258,384;0,000;161,028;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;8;322,056;0,000;174,888;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;9;343,644;0,000;189,336;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;10;326,088;0,000;180,432;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;11;341,376;0,000;186,564;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;12;302,736;0,000;155,064;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;13;313,908;0,000;160,944;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;14;301,644;0,000;158,424;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;15;326,760;0,000;175,560;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;16;312,396;0,000;171,192;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;17;302,736;0,000;173,208;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;18;282,156;0,000;151,788;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;19;240,492;0,000;128,604;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;20;254,268;0,000;131,628;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;21;251,748;0,000;133,560;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;22;266,448;0,000;146,916;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;23;270,900;0,000;150,612;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";30/12/2019;24;265,440;0,000;150,024;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;1;253,344;0,000;145,572;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;2;244,272;0,000;140,868;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;3;240,996;0,000;141,540;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;4;245,532;0,000;133,056;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;5;252,252;0,000;138,348;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;6;258,468;0,000;138,516;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;7;306,012;0,000;173,544;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;8;305,844;0,000;171,612;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;9;230,916;0,000;131,292;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;10;207,564;0,000;111,720;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;11;225,624;0,000;117,684;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;12;222,516;0,000;115,836;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;13;204,876;0,000;113,652;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;14;213,024;0,000;106,092;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;15;165,480;0,000;82,488;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;16;140,784;0,000;76,020;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;17;102,900;0,000;57,960;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;18;86,352;0,000;44,940;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;19;66,696;0,000;25,704;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;20;44,352;0,000;19,236;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;21;14,028;0,000;12,348;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;22;11,256;0,000;9,912;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;23;11,004;0,000;13,104;0,000;"Completo";"COLETA DIÁRIA";
"PAJUÇARA";"ALPJCMENTR101 (L)";31/12/2019;24;9,744;0,000;12,936;0,000;"Completo";"COLETA DIÁRIA";
